Applicant ID,Applicant Name,Interview Date,Experience (Years),Education,Interview Round,Technical Score,HR Score,Final Status,Location,Department
APP-1145,Applicant 1145,2026-07-22,6,Masters,Final,62,91,Offer,New York,Product
APP-1146,Applicant 1146,2026-07-21,13,PhD,HR,75,67,Rejected,San Francisco,Marketing
APP-1147,Applicant 1147,2026-07-20,5,High School,Technical,88,84,In Progress,London,Sales
APP-1148,Applicant 1148,2026-07-19,12,Bachelors,Screening,60,60,In Progress,Remote,Engineering
APP-1149,Applicant 1149,2026-07-18,4,Masters,Final,73,77,In Progress,Austin,Product
APP-1150,Applicant 1150,2026-07-17,11,PhD,HR,86,94,Offer,New York,Marketing
APP-1151,Applicant 1151,2026-07-16,3,High School,Technical,99,70,Rejected,San Francisco,Sales
APP-1152,Applicant 1152,2026-07-15,10,Bachelors,Screening,71,87,In Progress,London,Engineering
APP-1153,Applicant 1153,2026-07-14,2,Masters,Final,84,63,In Progress,Remote,Product
APP-1154,Applicant 1154,2026-07-13,9,PhD,HR,97,80,In Progress,Austin,Marketing
APP-1155,Applicant 1155,2026-07-12,1,High School,Technical,69,97,Offer,New York,Sales
APP-1156,Applicant 1156,2026-07-11,8,Bachelors,Screening,82,73,Rejected,San Francisco,Engineering
APP-1157,Applicant 1157,2026-07-10,15,Masters,Final,95,90,In Progress,London,Product
APP-1158,Applicant 1158,2026-07-09,7,PhD,HR,67,66,In Progress,Remote,Marketing
APP-1159,Applicant 1159,2026-07-08,14,High School,Technical,80,83,In Progress,Austin,Sales
APP-1160,Applicant 1160,2026-07-07,6,Bachelors,Screening,93,100,Offer,New York,Engineering
APP-1161,Applicant 1161,2026-07-06,13,Masters,Final,65,76,Rejected,San Francisco,Product
APP-1162,Applicant 1162,2026-07-05,5,PhD,HR,78,93,In Progress,London,Marketing
APP-1163,Applicant 1163,2026-07-04,12,High School,Technical,91,69,In Progress,Remote,Sales
APP-1164,Applicant 1164,2026-07-03,4,Bachelors,Screening,63,86,In Progress,Austin,Engineering
APP-1165,Applicant 1165,2026-07-02,11,Masters,Final,76,62,Offer,New York,Product
APP-1166,Applicant 1166,2026-07-01,3,PhD,HR,89,79,Rejected,San Francisco,Marketing
APP-1167,Applicant 1167,2026-06-30,10,High School,Technical,61,96,In Progress,London,Sales
APP-1168,Applicant 1168,2026-06-29,2,Bachelors,Screening,74,72,In Progress,Remote,Engineering
APP-1169,Applicant 1169,2026-06-28,9,Masters,Final,87,89,In Progress,Austin,Product
APP-1170,Applicant 1170,2026-06-27,1,PhD,HR,100,65,Offer,New York,Marketing
APP-1171,Applicant 1171,2026-06-26,8,High School,Technical,72,82,Rejected,San Francisco,Sales
APP-1172,Applicant 1172,2026-06-25,15,Bachelors,Screening,85,99,In Progress,London,Engineering
APP-1173,Applicant 1173,2026-06-24,7,Masters,Final,98,75,In Progress,Remote,Product
APP-1174,Applicant 1174,2026-06-23,14,PhD,HR,70,92,In Progress,Austin,Marketing
APP-1175,Applicant 1175,2026-06-22,6,High School,Technical,83,68,Offer,New York,Sales
APP-1176,Applicant 1176,2026-06-21,13,Bachelors,Screening,96,85,Rejected,San Francisco,Engineering
APP-1177,Applicant 1177,2026-06-20,5,Masters,Final,68,61,In Progress,London,Product
APP-1178,Applicant 1178,2026-06-19,12,PhD,HR,81,78,In Progress,Remote,Marketing
APP-1179,Applicant 1179,2026-06-18,4,High School,Technical,94,95,In Progress,Austin,Sales
APP-1180,Applicant 1180,2026-06-17,11,Bachelors,Screening,66,71,Offer,New York,Engineering
APP-1181,Applicant 1181,2026-06-16,3,Masters,Final,79,88,Rejected,San Francisco,Product
APP-1182,Applicant 1182,2026-06-15,10,PhD,HR,92,64,In Progress,London,Marketing
APP-1183,Applicant 1183,2026-06-14,2,High School,Technical,64,81,In Progress,Remote,Sales
APP-1184,Applicant 1184,2026-06-13,9,Bachelors,Screening,77,98,In Progress,Austin,Engineering
APP-1185,Applicant 1185,2026-06-12,1,Masters,Final,90,74,Offer,New York,Product
APP-1186,Applicant 1186,2026-06-11,8,PhD,HR,62,91,Rejected,San Francisco,Marketing
APP-1187,Applicant 1187,2026-06-10,15,High School,Technical,75,67,In Progress,London,Sales
APP-1188,Applicant 1188,2026-06-09,7,Bachelors,Screening,88,84,In Progress,Remote,Engineering
APP-1189,Applicant 1189,2026-06-08,14,Masters,Final,60,60,In Progress,Austin,Product
APP-1190,Applicant 1190,2026-06-07,6,PhD,HR,73,77,Offer,New York,Marketing
APP-1191,Applicant 1191,2026-06-06,13,High School,Technical,86,94,Rejected,San Francisco,Sales
APP-1192,Applicant 1192,2026-06-05,5,Bachelors,Screening,99,70,In Progress,London,Engineering
APP-1193,Applicant 1193,2026-06-04,12,Masters,Final,71,87,In Progress,Remote,Product
APP-1194,Applicant 1194,2026-06-03,4,PhD,HR,84,63,In Progress,Austin,Marketing
APP-1195,Applicant 1195,2026-06-02,11,High School,Technical,97,80,Offer,New York,Sales
APP-1196,Applicant 1196,2026-06-01,3,Bachelors,Screening,69,97,Rejected,San Francisco,Engineering
APP-1197,Applicant 1197,2026-05-31,10,Masters,Final,82,73,In Progress,London,Product
APP-1198,Applicant 1198,2026-05-30,2,PhD,HR,95,90,In Progress,Remote,Marketing
APP-1199,Applicant 1199,2026-05-29,9,High School,Technical,67,66,In Progress,Austin,Sales
APP-1200,Applicant 1200,2026-05-28,1,Bachelors,Screening,80,83,Offer,New York,Engineering
APP-1201,Applicant 1201,2026-05-27,8,Masters,Final,93,100,Rejected,San Francisco,Product
APP-1202,Applicant 1202,2026-05-26,15,PhD,HR,65,76,In Progress,London,Marketing
APP-1203,Applicant 1203,2026-05-25,7,High School,Technical,78,93,In Progress,Remote,Sales
APP-1204,Applicant 1204,2026-05-24,14,Bachelors,Screening,91,69,In Progress,Austin,Engineering
APP-1205,Applicant 1205,2026-05-23,6,Masters,Final,63,86,Offer,New York,Product
APP-1206,Applicant 1206,2026-05-22,13,PhD,HR,76,62,Rejected,San Francisco,Marketing
APP-1207,Applicant 1207,2026-05-21,5,High School,Technical,89,79,In Progress,London,Sales
APP-1208,Applicant 1208,2026-05-20,12,Bachelors,Screening,61,96,In Progress,Remote,Engineering
APP-1209,Applicant 1209,2026-05-19,4,Masters,Final,74,72,In Progress,Austin,Product
APP-1210,Applicant 1210,2026-05-18,11,PhD,HR,87,89,Offer,New York,Marketing
APP-1211,Applicant 1211,2026-05-17,3,High School,Technical,100,65,Rejected,San Francisco,Sales
APP-1212,Applicant 1212,2026-05-16,10,Bachelors,Screening,72,82,In Progress,London,Engineering
APP-1213,Applicant 1213,2026-05-15,2,Masters,Final,85,99,In Progress,Remote,Product
APP-1214,Applicant 1214,2026-05-14,9,PhD,HR,98,75,In Progress,Austin,Marketing
APP-1215,Applicant 1215,2026-05-13,1,High School,Technical,70,92,Offer,New York,Sales
APP-1216,Applicant 1216,2026-05-12,8,Bachelors,Screening,83,68,Rejected,San Francisco,Engineering
APP-1217,Applicant 1217,2026-05-11,15,Masters,Final,96,85,In Progress,London,Product
APP-1218,Applicant 1218,2026-05-10,7,PhD,HR,68,61,In Progress,Remote,Marketing
APP-1219,Applicant 1219,2026-05-09,14,High School,Technical,81,78,In Progress,Austin,Sales
APP-1220,Applicant 1220,2026-05-08,6,Bachelors,Screening,94,95,Offer,New York,Engineering
APP-1221,Applicant 1221,2026-05-07,13,Masters,Final,66,71,Rejected,San Francisco,Product
APP-1222,Applicant 1222,2026-05-06,5,PhD,HR,79,88,In Progress,London,Marketing
APP-1223,Applicant 1223,2026-05-05,12,High School,Technical,92,64,In Progress,Remote,Sales
APP-1224,Applicant 1224,2026-05-04,4,Bachelors,Screening,64,81,In Progress,Austin,Engineering
APP-1225,Applicant 1225,2026-05-03,11,Masters,Final,77,98,Offer,New York,Product
APP-1226,Applicant 1226,2026-05-02,3,PhD,HR,90,74,Rejected,San Francisco,Marketing
APP-1227,Applicant 1227,2026-05-01,10,High School,Technical,62,91,In Progress,London,Sales
APP-1228,Applicant 1228,2026-04-30,2,Bachelors,Screening,75,67,In Progress,Remote,Engineering
APP-1229,Applicant 1229,2026-04-29,9,Masters,Final,88,84,In Progress,Austin,Product
APP-1230,Applicant 1230,2026-04-28,1,PhD,HR,60,60,Offer,New York,Marketing
APP-1231,Applicant 1231,2026-04-27,8,High School,Technical,73,77,Rejected,San Francisco,Sales
APP-1232,Applicant 1232,2026-04-26,15,Bachelors,Screening,86,94,In Progress,London,Engineering
APP-1233,Applicant 1233,2026-04-25,7,Masters,Final,99,70,In Progress,Remote,Product
APP-1234,Applicant 1234,2026-04-24,14,PhD,HR,71,87,In Progress,Austin,Marketing
APP-1235,Applicant 1235,2026-04-23,6,High School,Technical,84,63,Offer,New York,Sales
APP-1236,Applicant 1236,2026-04-22,13,Bachelors,Screening,97,80,Rejected,San Francisco,Engineering
APP-1237,Applicant 1237,2026-04-21,5,Masters,Final,69,97,In Progress,London,Product
APP-1238,Applicant 1238,2026-04-20,12,PhD,HR,82,73,In Progress,Remote,Marketing
APP-1239,Applicant 1239,2026-04-19,4,High School,Technical,95,90,In Progress,Austin,Sales
APP-1240,Applicant 1240,2026-04-18,11,Bachelors,Screening,67,66,Offer,New York,Engineering
APP-1241,Applicant 1241,2026-04-17,3,Masters,Final,80,83,Rejected,San Francisco,Product
APP-1242,Applicant 1242,2026-04-16,10,PhD,HR,93,100,In Progress,London,Marketing
APP-1243,Applicant 1243,2026-04-15,2,High School,Technical,65,76,In Progress,Remote,Sales
APP-1244,Applicant 1244,2026-04-14,9,Bachelors,Screening,78,93,In Progress,Austin,Engineering
APP-1245,Applicant 1245,2026-04-13,1,Masters,Final,91,69,Offer,New York,Product
APP-1246,Applicant 1246,2026-04-12,8,PhD,HR,63,86,Rejected,San Francisco,Marketing
APP-1247,Applicant 1247,2026-04-11,15,High School,Technical,76,62,In Progress,London,Sales
APP-1248,Applicant 1248,2026-04-10,7,Bachelors,Screening,89,79,In Progress,Remote,Engineering
APP-1249,Applicant 1249,2026-04-09,14,Masters,Final,61,96,In Progress,Austin,Product
APP-1250,Applicant 1250,2026-04-08,6,PhD,HR,74,72,Offer,New York,Marketing
APP-1251,Applicant 1251,2026-04-07,13,High School,Technical,87,89,Rejected,San Francisco,Sales
APP-1252,Applicant 1252,2026-04-06,5,Bachelors,Screening,100,65,In Progress,London,Engineering
APP-1253,Applicant 1253,2026-04-05,12,Masters,Final,72,82,In Progress,Remote,Product
APP-1254,Applicant 1254,2026-04-04,4,PhD,HR,85,99,In Progress,Austin,Marketing
APP-1255,Applicant 1255,2026-04-03,11,High School,Technical,98,75,Offer,New York,Sales
APP-1256,Applicant 1256,2026-04-02,3,Bachelors,Screening,70,92,Rejected,San Francisco,Engineering
APP-1257,Applicant 1257,2026-04-01,10,Masters,Final,83,68,In Progress,London,Product
APP-1258,Applicant 1258,2026-03-31,2,PhD,HR,96,85,In Progress,Remote,Marketing
APP-1259,Applicant 1259,2026-03-30,9,High School,Technical,68,61,In Progress,Austin,Sales
APP-1260,Applicant 1260,2026-03-29,1,Bachelors,Screening,81,78,Offer,New York,Engineering
APP-1261,Applicant 1261,2026-03-28,8,Masters,Final,94,95,Rejected,San Francisco,Product
APP-1262,Applicant 1262,2026-03-27,15,PhD,HR,66,71,In Progress,London,Marketing
APP-1263,Applicant 1263,2026-03-26,7,High School,Technical,79,88,In Progress,Remote,Sales
APP-1264,Applicant 1264,2026-03-25,14,Bachelors,Screening,92,64,In Progress,Austin,Engineering
APP-1265,Applicant 1265,2026-03-24,6,Masters,Final,64,81,Offer,New York,Product
APP-1266,Applicant 1266,2026-03-23,13,PhD,HR,77,98,Rejected,San Francisco,Marketing
APP-1267,Applicant 1267,2026-03-22,5,High School,Technical,90,74,In Progress,London,Sales
APP-1268,Applicant 1268,2026-03-21,12,Bachelors,Screening,62,91,In Progress,Remote,Engineering
APP-1269,Applicant 1269,2026-03-20,4,Masters,Final,75,67,In Progress,Austin,Product
APP-1270,Applicant 1270,2026-03-19,11,PhD,HR,88,84,Offer,New York,Marketing
APP-1271,Applicant 1271,2026-03-18,3,High School,Technical,60,60,Rejected,San Francisco,Sales
APP-1272,Applicant 1272,2026-03-17,10,Bachelors,Screening,73,77,In Progress,London,Engineering
APP-1273,Applicant 1273,2026-03-16,2,Masters,Final,86,94,In Progress,Remote,Product
APP-1274,Applicant 1274,2026-03-15,9,PhD,HR,99,70,In Progress,Austin,Marketing
APP-1275,Applicant 1275,2026-03-14,1,High School,Technical,71,87,Offer,New York,Sales
APP-1276,Applicant 1276,2026-03-13,8,Bachelors,Screening,84,63,Rejected,San Francisco,Engineering
APP-1277,Applicant 1277,2026-03-12,15,Masters,Final,97,80,In Progress,London,Product
APP-1278,Applicant 1278,2026-03-11,7,PhD,HR,69,97,In Progress,Remote,Marketing
APP-1279,Applicant 1279,2026-03-10,14,High School,Technical,82,73,In Progress,Austin,Sales
APP-1280,Applicant 1280,2026-03-09,6,Bachelors,Screening,95,90,Offer,New York,Engineering
APP-1281,Applicant 1281,2026-03-08,13,Masters,Final,67,66,Rejected,San Francisco,Product
APP-1282,Applicant 1282,2026-03-07,5,PhD,HR,80,83,In Progress,London,Marketing
APP-1283,Applicant 1283,2026-03-06,12,High School,Technical,93,100,In Progress,Remote,Sales
APP-1284,Applicant 1284,2026-03-05,4,Bachelors,Screening,65,76,In Progress,Austin,Engineering
APP-1285,Applicant 1285,2026-03-04,11,Masters,Final,78,93,Offer,New York,Product
APP-1286,Applicant 1286,2026-03-03,3,PhD,HR,91,69,Rejected,San Francisco,Marketing
APP-1287,Applicant 1287,2026-03-02,10,High School,Technical,63,86,In Progress,London,Sales
APP-1288,Applicant 1288,2026-03-01,2,Bachelors,Screening,76,62,In Progress,Remote,Engineering
APP-1289,Applicant 1289,2026-02-28,9,Masters,Final,89,79,In Progress,Austin,Product
APP-1290,Applicant 1290,2026-02-27,1,PhD,HR,61,96,Offer,New York,Marketing
APP-1291,Applicant 1291,2026-02-26,8,High School,Technical,74,72,Rejected,San Francisco,Sales
APP-1292,Applicant 1292,2026-02-25,15,Bachelors,Screening,87,89,In Progress,London,Engineering
APP-1293,Applicant 1293,2026-02-24,7,Masters,Final,100,65,In Progress,Remote,Product
APP-1294,Applicant 1294,2026-02-23,14,PhD,HR,72,82,In Progress,Austin,Marketing
APP-1295,Applicant 1295,2026-02-22,6,High School,Technical,85,99,Offer,New York,Sales
APP-1296,Applicant 1296,2026-02-21,13,Bachelors,Screening,98,75,Rejected,San Francisco,Engineering
APP-1297,Applicant 1297,2026-02-20,5,Masters,Final,70,92,In Progress,London,Product
APP-1298,Applicant 1298,2026-02-19,12,PhD,HR,83,68,In Progress,Remote,Marketing
APP-1299,Applicant 1299,2026-02-18,4,High School,Technical,96,85,In Progress,Austin,Sales
APP-1300,Applicant 1300,2026-02-17,11,Bachelors,Screening,68,61,Offer,New York,Engineering
APP-1301,Applicant 1301,2026-02-16,3,Masters,Final,81,78,Rejected,San Francisco,Product
APP-1302,Applicant 1302,2026-02-15,10,PhD,HR,94,95,In Progress,London,Marketing
APP-1303,Applicant 1303,2026-02-14,2,High School,Technical,66,71,In Progress,Remote,Sales
APP-1304,Applicant 1304,2026-02-13,9,Bachelors,Screening,79,88,In Progress,Austin,Engineering
APP-1305,Applicant 1305,2026-02-12,1,Masters,Final,92,64,Offer,New York,Product
APP-1306,Applicant 1306,2026-02-11,8,PhD,HR,64,81,Rejected,San Francisco,Marketing
APP-1307,Applicant 1307,2026-02-10,15,High School,Technical,77,98,In Progress,London,Sales
APP-1308,Applicant 1308,2026-02-09,7,Bachelors,Screening,90,74,In Progress,Remote,Engineering
APP-1309,Applicant 1309,2026-02-08,14,Masters,Final,62,91,In Progress,Austin,Product
APP-1310,Applicant 1310,2026-02-07,6,PhD,HR,75,67,Offer,New York,Marketing
APP-1311,Applicant 1311,2026-02-06,13,High School,Technical,88,84,Rejected,San Francisco,Sales
APP-1312,Applicant 1312,2026-02-05,5,Bachelors,Screening,60,60,In Progress,London,Engineering
APP-1313,Applicant 1313,2026-02-04,12,Masters,Final,73,77,In Progress,Remote,Product
APP-1314,Applicant 1314,2026-02-03,4,PhD,HR,86,94,In Progress,Austin,Marketing
APP-1315,Applicant 1315,2026-02-02,11,High School,Technical,99,70,Offer,New York,Sales
APP-1316,Applicant 1316,2026-02-01,3,Bachelors,Screening,71,87,Rejected,San Francisco,Engineering
APP-1317,Applicant 1317,2026-01-31,10,Masters,Final,84,63,In Progress,London,Product
APP-1318,Applicant 1318,2026-01-30,2,PhD,HR,97,80,In Progress,Remote,Marketing
APP-1319,Applicant 1319,2026-01-29,9,High School,Technical,69,97,In Progress,Austin,Sales
APP-1320,Applicant 1320,2026-01-28,1,Bachelors,Screening,82,73,Offer,New York,Engineering
APP-1321,Applicant 1321,2026-01-27,8,Masters,Final,95,90,Rejected,San Francisco,Product
APP-1322,Applicant 1322,2026-01-26,15,PhD,HR,67,66,In Progress,London,Marketing
APP-1323,Applicant 1323,2026-01-25,7,High School,Technical,80,83,In Progress,Remote,Sales
APP-1324,Applicant 1324,2026-01-24,14,Bachelors,Screening,93,100,In Progress,Austin,Engineering
APP-1325,Applicant 1325,2026-01-23,6,Masters,Final,65,76,Offer,New York,Product
APP-1326,Applicant 1326,2026-01-22,13,PhD,HR,78,93,Rejected,San Francisco,Marketing
APP-1327,Applicant 1327,2026-01-21,5,High School,Technical,91,69,In Progress,London,Sales
APP-1328,Applicant 1328,2026-01-20,12,Bachelors,Screening,63,86,In Progress,Remote,Engineering
APP-1329,Applicant 1329,2026-01-19,4,Masters,Final,76,62,In Progress,Austin,Product
APP-1330,Applicant 1330,2026-01-18,11,PhD,HR,89,79,Offer,New York,Marketing
APP-1331,Applicant 1331,2026-01-17,3,High School,Technical,61,96,Rejected,San Francisco,Sales
APP-1332,Applicant 1332,2026-01-16,10,Bachelors,Screening,74,72,In Progress,London,Engineering
APP-1333,Applicant 1333,2026-01-15,2,Masters,Final,87,89,In Progress,Remote,Product
APP-1334,Applicant 1334,2026-01-14,9,PhD,HR,100,65,In Progress,Austin,Marketing
APP-1335,Applicant 1335,2026-01-13,1,High School,Technical,72,82,Offer,New York,Sales
APP-1336,Applicant 1336,2026-01-12,8,Bachelors,Screening,85,99,Rejected,San Francisco,Engineering
APP-1337,Applicant 1337,2026-01-11,15,Masters,Final,98,75,In Progress,London,Product
APP-1338,Applicant 1338,2026-01-10,7,PhD,HR,70,92,In Progress,Remote,Marketing
APP-1339,Applicant 1339,2026-01-09,14,High School,Technical,83,68,In Progress,Austin,Sales
APP-1340,Applicant 1340,2026-01-08,6,Bachelors,Screening,96,85,Offer,New York,Engineering
APP-1341,Applicant 1341,2026-01-07,13,Masters,Final,68,61,Rejected,San Francisco,Product
APP-1342,Applicant 1342,2026-01-06,5,PhD,HR,81,78,In Progress,London,Marketing
APP-1343,Applicant 1343,2026-01-05,12,High School,Technical,94,95,In Progress,Remote,Sales
APP-1344,Applicant 1344,2026-01-04,4,Bachelors,Screening,66,71,In Progress,Austin,Engineering
APP-1345,Applicant 1345,2026-01-03,11,Masters,Final,79,88,Offer,New York,Product
APP-1346,Applicant 1346,2026-01-02,3,PhD,HR,92,64,Rejected,San Francisco,Marketing
APP-1347,Applicant 1347,2026-01-01,10,High School,Technical,64,81,In Progress,London,Sales
APP-1348,Applicant 1348,2025-12-31,2,Bachelors,Screening,77,98,In Progress,Remote,Engineering
APP-1349,Applicant 1349,2025-12-30,9,Masters,Final,90,74,In Progress,Austin,Product
APP-1350,Applicant 1350,2025-12-29,1,PhD,HR,62,91,Offer,New York,Marketing
APP-1351,Applicant 1351,2025-12-28,8,High School,Technical,75,67,Rejected,San Francisco,Sales
APP-1352,Applicant 1352,2025-12-27,15,Bachelors,Screening,88,84,In Progress,London,Engineering
APP-1353,Applicant 1353,2025-12-26,7,Masters,Final,60,60,In Progress,Remote,Product
APP-1354,Applicant 1354,2025-12-25,14,PhD,HR,73,77,In Progress,Austin,Marketing
APP-1355,Applicant 1355,2025-12-24,6,High School,Technical,86,94,Offer,New York,Sales
APP-1356,Applicant 1356,2025-12-23,13,Bachelors,Screening,99,70,Rejected,San Francisco,Engineering
APP-1357,Applicant 1357,2025-12-22,5,Masters,Final,71,87,In Progress,London,Product
APP-1358,Applicant 1358,2025-12-21,12,PhD,HR,84,63,In Progress,Remote,Marketing
APP-1359,Applicant 1359,2025-12-20,4,High School,Technical,97,80,In Progress,Austin,Sales
APP-1360,Applicant 1360,2025-12-19,11,Bachelors,Screening,69,97,Offer,New York,Engineering
APP-1361,Applicant 1361,2025-12-18,3,Masters,Final,82,73,Rejected,San Francisco,Product
APP-1362,Applicant 1362,2025-12-17,10,PhD,HR,95,90,In Progress,London,Marketing
APP-1363,Applicant 1363,2025-12-16,2,High School,Technical,67,66,In Progress,Remote,Sales
APP-1364,Applicant 1364,2025-12-15,9,Bachelors,Screening,80,83,In Progress,Austin,Engineering
APP-1365,Applicant 1365,2025-12-14,1,Masters,Final,93,100,Offer,New York,Product
APP-1366,Applicant 1366,2025-12-13,8,PhD,HR,65,76,Rejected,San Francisco,Marketing
